emp_no,birth_date,first_name,last_name,gender,hire_date
233095,1954-10-03,Qingxiang,Rullman,F,1999-03-28
108611,1963-08-03,Goh,Dymetman,M,1999-03-28
439479,1960-04-28,Jinxi,McClurg,M,1999-03-28
57439,1963-03-04,IEEE,Leuchs,M,1999-03-28
249914,1958-05-04,Divier,Luff,F,1999-03-28
56824,1952-04-24,Carrsten,Srimani,F,1999-03-27
493485,1964-07-20,Nathalie,Laurillard,M,1999-03-27
205393,1955-09-23,Mandell,Shobatake,F,1999-03-27
271105,1964-10-22,Duangkaew,Rodiger,M,1999-03-27
433200,1953-02-10,Hisao,Taneja,F,1999-03-27
276528,1954-05-23,Shushma,Setia,F,1999-03-27
260204,1957-08-05,Sibyl,Murrill,M,1999-03-27
85455,1964-03-20,Oscal,Sadowsky,M,1999-03-27
106366,1957-07-19,Matk,Thiria,M,1999-03-26
475638,1963-06-22,Maris,Rajcani,M,1999-03-26
235258,1961-04-28,Shietung,Acton,M,1999-03-26
461376,1963-10-01,Shaowen,Eppinger,F,1999-03-26
273241,1958-03-29,Yannis,Massonet,F,1999-03-26
417489,1964-08-27,Brewster,Swist,M,1999-03-26
64319,1962-01-27,Yongqiao,Danlos,F,1999-03-26
73475,1964-04-19,Kristina,Leuchs,F,1999-03-25
65575,1957-10-08,Shahar,Azumi,F,1999-03-25
402555,1956-02-12,Chinya,Furudate,F,1999-03-25
228344,1963-05-18,Heekeun,Swab,M,1999-03-25
403319,1954-06-12,Ymte,Bain,M,1999-03-25
68227,1954-03-18,Houman,Cappelletti,M,1999-03-25
43419,1955-03-21,Hugh,Rijckaert,M,1999-03-25
281087,1956-01-24,Tze,Plessier,M,1999-03-25
44269,1962-08-15,Shalesh,Debuse,M,1999-03-24
432376,1963-02-05,Xiaoqiang,Senzako,F,1999-03-24
463965,1955-08-27,Jahangir,Christ,F,1999-03-24
44402,1962-02-21,Rildo,Lorie,M,1999-03-24
201719,1959-02-09,Yonghong,Pappas,M,1999-03-24
248958,1960-10-31,Kwangho,Pettey,M,1999-03-24
10105,1962-02-05,Hironoby,Piveteau,M,1999-03-23
446586,1956-08-11,Weiyi,Bakhtari,M,1999-03-23
404775,1953-06-12,Saeko,Tagansky,M,1999-03-23
56224,1958-07-04,Jasminko,Solares,F,1999-03-23
269450,1953-07-11,Baoqiu,Simmen,M,1999-03-23
47359,1961-08-12,Mooi,Erdmenger,M,1999-03-23
274353,1957-07-09,Dharmaraja,Cochrane,M,1999-03-23
452965,1953-08-11,Lucian,Bamford,M,1999-03-22
240804,1962-09-13,Roddy,Alencar,M,1999-03-22
429566,1953-01-26,Utz,Ranta,M,1999-03-22
284036,1962-01-25,Gaetan,Rajcani,F,1999-03-21
61112,1957-05-11,Bernd,Penz,M,1999-03-21
437991,1952-11-08,Luisa,Kavanagh,F,1999-03-21
492928,1954-07-17,Martien,Denis,F,1999-03-21
249115,1956-09-15,Girolamo,Champarnaud,M,1999-03-21
244386,1964-08-20,Uwe,Monarch,F,1999-03-20
294513,1961-06-30,Pranav,DasSarma,F,1999-03-20
438556,1960-06-19,Guiseppe,Mahnke,M,1999-03-20
412935,1963-02-05,Chriss,Jonsson,M,1999-03-20
274721,1952-06-26,Magdalena,Strooper,M,1999-03-19
70893,1963-05-28,Herbert,Smailagic,M,1999-03-19
286879,1958-01-21,Bluma,Sidje,F,1999-03-19
256549,1964-11-03,Abdelghani,Bolsens,M,1999-03-19
429632,1959-08-31,Hein,Kroll,M,1999-03-19
205023,1956-08-08,Pintsang,Pelc,M,1999-03-19
440448,1962-08-09,Bader,Luck,M,1999-03-18
54592,1960-03-11,Genevieve,Roohalamini,F,1999-03-18
257149,1961-06-21,Karsten,Keohane,M,1999-03-18
79142,1957-05-07,Werner,Rahier,F,1999-03-18
428841,1955-08-16,Petter,Staelin,M,1999-03-18
474705,1957-02-20,Boriana,Puppo,F,1999-03-17
72657,1952-06-24,Lucien,Gyimothy,F,1999-03-17
470618,1962-11-25,Pantung,Demos,F,1999-03-17
